Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL1173701,P23975,,CWQJTYANMLPKAM-IFXJQAMLSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,20509659,IC50,=,10300,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]norepinephrine reuptake at human NET expressed in HEK293 cells after 90 mins by scintillation counting,,Synthesis and characterization of in vitro and in vivo profiles of hydroxybupropion analogues: aids to smoking cessation.,J. Med. Chem.,2010,53,12,"Lukas RJ, Muresan AZ, Damaj MI, Blough BE, Huang X, Navarro HA, Mascarella SW, Eaton JB, Marxer-Miller SK, Carroll FI",,641577,DTCT0023180,3392358,DTCC00656511,393837,39669
CHEMBL1173751,P23975,,OWTIWTHXBDWNDV-HUUCEWRRSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,20527970,KI,=,7.94,NM,,cell_based,,,,,,,,,,,,Displacement of [N-methyl-3H]nisoxetine from human recombinant NET expressed in pig LLCPK cells after 2 hrs by liquid scintillation counting,,"6-(3,4-dichlorophenyl)-1-[(methyloxy)methyl]-3-azabicyclo[4.1.0]heptane: a new potent and selective triple reuptake inhibitor.",J. Med. Chem.,2010,53,13,"Micheli F, Cavanni P, Andreotti D, Arban R, Benedetti R, Bertani B, Bettati M, Bettelini L, Bonanomi G, Braggio S, Carletti R, Checchia A, Corsi M, Fazzolari E, Fontana S, Marchioro C, Merlo-Pich E, Negri M, Oliosi B, Ratti E, Read KD, Roscic M, Sartori I, Spada S, Tedesco G, Tarsi L, Terreni S, Visentini F, Zocchi A, Zonzini L, Di Fabio R",,642208,DTCT0023180,3395772,DTCC00656136,437946,39684
CHEMBL1173752,P23975,,RFTBXAYWUQYHOQ-CHWSQXEVSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,20527970,KI,=,794.33,NM,,cell_based,,,,,,,,,,,,Displacement of [N-methyl-3H]nisoxetine from human recombinant NET expressed in pig LLCPK cells after 2 hrs by liquid scintillation counting,,"6-(3,4-dichlorophenyl)-1-[(methyloxy)methyl]-3-azabicyclo[4.1.0]heptane: a new potent and selective triple reuptake inhibitor.",J. Med. Chem.,2010,53,13,"Micheli F, Cavanni P, Andreotti D, Arban R, Benedetti R, Bertani B, Bettati M, Bettelini L, Bonanomi G, Braggio S, Carletti R, Checchia A, Corsi M, Fazzolari E, Fontana S, Marchioro C, Merlo-Pich E, Negri M, Oliosi B, Ratti E, Read KD, Roscic M, Sartori I, Spada S, Tedesco G, Tarsi L, Terreni S, Visentini F, Zocchi A, Zonzini L, Di Fabio R",,642208,DTCT0023180,3395768,DTCC00656137,1310415,39684
CHEMBL1173753,P23975,,QUJMNYWULZSJDX-HZPDHXFCSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,20527970,KI,=,501.19,NM,,cell_based,,,,,,,,,,,,Displacement of [N-methyl-3H]nisoxetine from human recombinant NET expressed in pig LLCPK cells after 2 hrs by liquid scintillation counting,,"6-(3,4-dichlorophenyl)-1-[(methyloxy)methyl]-3-azabicyclo[4.1.0]heptane: a new potent and selective triple reuptake inhibitor.",J. Med. Chem.,2010,53,13,"Micheli F, Cavanni P, Andreotti D, Arban R, Benedetti R, Bertani B, Bettati M, Bettelini L, Bonanomi G, Braggio S, Carletti R, Checchia A, Corsi M, Fazzolari E, Fontana S, Marchioro C, Merlo-Pich E, Negri M, Oliosi B, Ratti E, Read KD, Roscic M, Sartori I, Spada S, Tedesco G, Tarsi L, Terreni S, Visentini F, Zocchi A, Zonzini L, Di Fabio R",,642208,DTCT0023180,3395765,DTCC00656138,1854645,39684
CHEMBL1173754,P23975,,RYHCLMRIRKKHKV-ZIAGYGMSSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,20527970,KI,=,15.85,NM,,cell_based,,,,,,,,,,,,Displacement of [N-methyl-3H]nisoxetine from human recombinant NET expressed in pig LLCPK cells after 2 hrs by liquid scintillation counting,,"6-(3,4-dichlorophenyl)-1-[(methyloxy)methyl]-3-azabicyclo[4.1.0]heptane: a new potent and selective triple reuptake inhibitor.",J. Med. Chem.,2010,53,13,"Micheli F, Cavanni P, Andreotti D, Arban R, Benedetti R, Bertani B, Bettati M, Bettelini L, Bonanomi G, Braggio S, Carletti R, Checchia A, Corsi M, Fazzolari E, Fontana S, Marchioro C, Merlo-Pich E, Negri M, Oliosi B, Ratti E, Read KD, Roscic M, Sartori I, Spada S, Tedesco G, Tarsi L, Terreni S, Visentini F, Zocchi A, Zonzini L, Di Fabio R",,642208,DTCT0023180,3395762,DTCC00656139,2081768,39684
CHEMBL1173770,P23975,,FZKVHQCDVIXSMY-QMHKHESXSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,20509659,IC50,=,411,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]norepinephrine reuptake at human NET expressed in HEK293 cells after 90 mins by scintillation counting,,Synthesis and characterization of in vitro and in vivo profiles of hydroxybupropion analogues: aids to smoking cessation.,J. Med. Chem.,2010,53,12,"Lukas RJ, Muresan AZ, Damaj MI, Blough BE, Huang X, Navarro HA, Mascarella SW, Eaton JB, Marxer-Miller SK, Carroll FI",,641577,DTCT0023180,3392341,DTCC00656519,101170,39669
CHEMBL1173771,P23975,,YFWBKVXUOIZZMD-QMHKHESXSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,20509659,IC50,=,1570,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]norepinephrine reuptake at human NET expressed in HEK293 cells after 90 mins by scintillation counting,,Synthesis and characterization of in vitro and in vivo profiles of hydroxybupropion analogues: aids to smoking cessation.,J. Med. Chem.,2010,53,12,"Lukas RJ, Muresan AZ, Damaj MI, Blough BE, Huang X, Navarro HA, Mascarella SW, Eaton JB, Marxer-Miller SK, Carroll FI",,641577,DTCT0023180,3392340,DTCC00656520,911100,39669
CHEMBL1173772,P23975,,LYDZRRKPDGFEON-JSGCOSHPSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,20509659,IC50,=,43.4,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]norepinephrine reuptake at human NET expressed in HEK293 cells after 90 mins by scintillation counting,,Synthesis and characterization of in vitro and in vivo profiles of hydroxybupropion analogues: aids to smoking cessation.,J. Med. Chem.,2010,53,12,"Lukas RJ, Muresan AZ, Damaj MI, Blough BE, Huang X, Navarro HA, Mascarella SW, Eaton JB, Marxer-Miller SK, Carroll FI",,641577,DTCT0023180,3392339,DTCC00656521,780722,39669
CHEMBL1173772,P23975,,LYDZRRKPDGFEON-JSGCOSHPSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,21319801,IC50,=,19,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of human NET in HEK293 cells assessed as inhibition of [3H]norepinephrine uptake,,"Synthesis of 2-(substituted phenyl)-3,5,5-trimethylmorpholine analogues and their effects on monoamine uptake, nicotinic acetylcholine receptor function, and behavioral effects of nicotine.",J. Med. Chem.,2011,54,5,"Carroll FI, Muresan AZ, Blough BE, Navarro HA, Mascarella SW, Eaton JB, Huang X, Damaj MI, Lukas RJ",,741840,DTCT0023180,5920200,DTCC00656521,799426,44216
CHEMBL117405,P23975,S(-)-PINDOLOL,JZQKKSLKJUAGIC-NSHDSACASA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7287715,DTCC01742455,1992798,46191
CHEMBL117405,P23975,S(-)-PINDOLOL,JZQKKSLKJUAGIC-NSHDSACASA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7287716,DTCC01742455,1992798,46191
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,11750180,KI,=,7.5,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023180,14732462,DTCC00292361,2104685,69314
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,14643350,KI,=,7.5,NM,,,,,,,,,,,,,,Ability to inhibit the reuptake of NE at human norepinephrine transporter,,"Duloxetine (Cymbalta), a dual inhibitor of serotonin and norepinephrine reuptake.",Bioorg. Med. Chem. Lett.,2003,13,24,"Bymaster FP, Beedle EE, Findlay J, Gallagher PT, Krushinski JH, Mitchell S, Robertson DW, Thompson DC, Wallace L, Wong DT",,142609,DTCT0023180,1074791,DTCC00292361,950654,6048
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,15177457,KI,=,7450,NM,,,,,,,,,,,,,,Ability to inhibit [3H]nisoxetine binding to cloned human norepinephrine (NE) transporter,,Synthesis and biological activity of some known and putative duloxetine metabolites.,Bioorg. Med. Chem. Lett.,2004,14,13,"Kuo F, Gillespie TA, Kulanthaivel P, Lantz RJ, Ma TW, Nelson DL, Threlkeld PG, Wheeler WJ, Yi P, Zmijewski M",,142807,DTCT0023180,1084954,DTCC00292361,938819,6492
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,16220969,KI,=,16,NM,,,,,,,,,,,,,,Inhibition constant against norepinephrine transporter,,Designed multiple ligands. An emerging drug discovery paradigm.,J. Med. Chem.,2005,48,21,"Morphy R, Rankovic Z",,320757,DTCT0023180,1861967,DTCC00292361,940158,19940
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,16750359,IC50,=,19,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]NA uptake at NA transporter expressed in HEK293 cells,,"N-(1,2-diphenylethyl)piperazines: a new class of dual serotonin/noradrenaline reuptake inhibitor.",Bioorg. Med. Chem. Lett.,2006,16,16,"Jonathan Fray M, Bish G, Brown AD, Fish PV, Stobie A, Wakenhut F, Whitlock GA",,390293,DTCT0023180,1965625,DTCC00292361,951833,21201
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,16750363,IC50,=,19,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]NA reuptake at NA transporter in HEK293 cells,,Structure-activity relationships of N-substituted piperazine amine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2006,16,16,"Fray MJ, Bish G, Fish PV, Stobie A, Wakenhut F, Whitlock GA",,379063,DTCT0023180,1964063,DTCC00292361,940373,21124
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,17267217,IC50,=,19,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]NA from human NET expressed in HEK293 cells,,N-Benzyl-N-(tetrahydro-2H-pyran-4-yl)pyrrolidin-3-amines as selective dual serotonin/noradrenaline reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2007,17,7,"Fish PV, Fray MJ, Stobie A, Wakenhut F, Whitlock GA",,454294,DTCT0023180,2224521,DTCC00292361,956951,24303
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18207394,IC50,=,8.9,NM,,,,,,,,,,,,,,Inhibition of human NET,,Studies on the SAR and pharmacophore of milnacipran derivatives as monoamine transporter inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,4,"Chen C, Dyck B, Fleck BA, Foster AC, Grey J, Jovic F, Mesleh M, Phan K, Tamiya J, Vickers T, Zhang M",,469334,DTCT0023180,2303668,DTCC00292361,957165,25699
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18387300,KI,=,45,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells,,Design and synthesis of morpholine derivatives. SAR for dual serotonin & noradrenaline reuptake inhibition.,Bioorg. Med. Chem. Lett.,2008,18,8,"Fish PV, Deur C, Gan X, Greene K, Hoople D, Mackenny M, Para KS, Reeves K, Ryckmans T, Stiff C, Stobie A, Wakenhut F, Whitlock GA",,477349,DTCT0023180,2367361,DTCC00292361,957227,26231
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18771916,IC50,=,4,NM,,cell_based,,,,,,,,,,,MDCK,Inhibition of norepinephrine uptake at human NET expressed in MDCK cells,,Synthesis and activity of 1-(3-amino-1-phenylpropyl)indolin-2-ones: a new class of selective norepinephrine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,18,"McComas CC, Vu AT, Mahaney PE, Cohn ST, Fensome A, Marella MA, Nogle L, Trybulski EJ, Ye F, Zhang P, Alfinito P, Bray J, Johnston G, Koury E, Deecher DC",,535516,DTCT0023180,2686035,DTCC00292361,952963,31294
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18954038,IC50,=,8.9,NM,,cell_based,,,,,,,,,,,HEK293,"Displacement of Levo[ring-2,5,6-3H]norepinephrine from human cloned NET expressed in HEK293 cells by microplate scintillation counter",,"Characterization of thien-2-yl 1S,2R-milnacipran analogues as potent norepinephrine/serotonin transporter inhibitors for the treatment of neuropathic pain.",J. Med. Chem.,2008,51,22,"Dyck B, Tamiya J, Jovic F, Pick RR, Bradbury MJ, O'Brien J, Wen J, Johns M, Madan A, Fleck BA, Foster AC, Li B, Zhang M, Tran JA, Vickers T, Grey J, Saunders J, Chen C",,493240,DTCT0023180,2599982,DTCC00292361,953188,32649
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19329313,IC50,=,4,NM,,cell_based,,,,,,,,,,,,Inhibition of norepinephrine uptake at human NET expressed in MDCK-Net6 cells,,3-(Arylamino)-3-phenylpropan-2-olamines as a new series of dual norepinephrine and serotonin reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2009,19,9,"Vu AT, Cohn ST, Terefenko EA, Moore WJ, Zhang P, Mahaney PE, Trybulski EJ, Goljer I, Dooley R, Bray JA, Johnston GH, Leiter J, Deecher DC",,500244,DTCT0023180,2725274,DTCC00292361,941509,34196
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19359175,IC50,=,5,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]NA uptake at human NET expressed in HEK293 cells,,"4-Piperidines and 3-pyrrolidines as dual serotonin and noradrenaline reuptake inhibitors: design, synthesis and structure-activity relationships.",Bioorg. Med. Chem. Lett.,2009,19,10,"Fish PV, Andrews MD, Jonathan Fray M, Stobie A, Wakenhut F, Whitlock GA",,575205,DTCT0023180,2876599,DTCC00292361,953218,34589
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19592243,KI,=,7.94,NM,,,,,,,,,,,,,,Inhibition of NET,,"Novel, achiral aminoheterocycles as selective monoamine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,2009,19,16,"Lucas MC, Carter DS, Cai HY, Lee EK, Schoenfeld RC, Steiner S, Villa M, Weikert RJ, Iyer PS",,582671,DTCT0023180,2916820,DTCC00292361,942015,34271
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19647430,KI,=,45,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]noradrenaline from human NET receptor expressed in HEK293 cells by scintillation counting,,N-[(3S)-Pyrrolidin-3-yl]benzamides as novel dual serotonin and noradrenaline reuptake inhibitors: impact of small structural modifications on P-gp recognition and CNS penetration.,Bioorg. Med. Chem. Lett.,2009,19,17,"Wakenhut F, Allan GA, Fish PV, Fray MJ, Harrison AC, McCoy R, Phillips SC, Ryckmans T, Stobie A, Westbrook D, Westbrook SL, Whitlock GA",,620407,DTCT0023180,3265106,DTCC00292361,954022,37586
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,20378347,IC50,=,4,NM,,cell_based,,,,,,,,,,,,Inhibition of human NET transfected in MDCK-Net6 cells,,Heterocyclic cycloalkanol ethylamines as norepinephrine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2010,20,9,"Sabatucci JP, Mahaney PE, Leiter J, Johnston G, Burroughs K, Cosmi S, Zhang Y, Ho D, Deecher DC, Trybulski E",,632360,DTCT0023180,3324047,DTCC00292361,954101,38843
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,20471260,KI,=,45,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]nisoxetine from human NET expressed in HEK293 cells by scintillation proximity assay,,"Second generation N-(1,2-diphenylethyl)piperazines as dual serotonin and noradrenaline reuptake inhibitors: improving metabolic stability and reducing ion channel activity.",Bioorg. Med. Chem. Lett.,2010,20,12,"Fray MJ, Fish PV, Allan GA, Bish G, Clarke N, Eccles R, Harrison AC, Le Net JL, Phillips SC, Regan N, Sobry C, Stobie A, Wakenhut F, Westbrook D, Westbrook SL, Whitlock GA",,634878,DTCT0023180,3348372,DTCC00292361,954144,39093
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,23084899,KI,=,5.97,NM,,,,,,,,,,,,,,Inhibition of human NET,,4-Phenyl tetrahydroisoquinolines as dual norepinephrine and dopamine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2012,22,23,"Pechulis AD, Beck JP, Curry MA, Wolf MA, Harms AE, Xi N, Opalka C, Sweet MP, Yang Z, Vellekoop AS, Klos AM, Crocker PJ, Hassler C, Laws M, Kitchen DB, Smith MA, Olson RE, Liu S, Molino BF",,885013,DTCT0023180,11461598,DTCC00292361,944433,52000
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,23347683,IC50,=,1.58,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of human recombinant NET expressed in HEK293 cells assessed as inhibition of [3H]NE reuptake,,A novel class of 3-(phenoxy-phenyl-methyl)-pyrrolidines as potent and balanced norepinephrine and serotonin reuptake inhibitors: synthesis and structure-activity relationships.,Bioorg. Med. Chem. Lett.,2013,23,5,"Van Orden LJ, Van Dyke PM, Saito DR, Church TJ, Chang R, Smith JA, Martin WJ, Jaw-Tsai S, Stangeland EL",,943623,DTCT0023180,11800438,DTCC00292361,944911,53876
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,24974340,IC50,=,515,NM,,cell_based,,,,,,,,,,,,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,,Synthesis and biological evaluation of 3-phenethylazetidine derivatives as triple reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2014,24,15,"Yun J, Han M, Song C, Cheon SH, Choi K, Hahn HG",,1455467,DTCT0023180,13880518,DTCC00292361,946226,60843
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,=,29,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]Nisoxetine from human NET transfected in HEK293 cells after 3 hrs by Wallac counting analysis,,,ACS Med. Chem. Lett.,2013,4,6,,,961681,DTCT0023180,12454711,DTCC00292361,2096107,54354
CHEMBL1175,P23975,DULOXETINE,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,6.7,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]Nisoxetine from human NET transfected in HEK293 cells after 3 hrs by Wallac counting analysis,,,ACS Med. Chem. Lett.,2013,4,6,,,961681,DTCT0023180,12454789,DTCC00292361,2096107,54354
CHEMBL11768,P23975,,BYLRMZMKZKCWAA-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,9435902,INHIBITION,=,60,%,,,,,,,,,,,,,,Compound was evaluated for binding to Norepinephrine Transporter (NET) using [3H]desmethylimipramine as radioligand,,Novel N-substituted 3 alpha-[bis(4'-fluorophenyl)methoxy]tropane analogues: selective ligands for the dopamine transporter.,J. Med. Chem.,1997,40,26,"Agoston GE, Wu JH, Izenwasser S, George C, Katz J, Kline RH, Newman AH",,143138,DTCT0023180,1029168,DTCC00140464,422853,14474
CHEMBL1177,P23975,PEMOLINE,NRNCYVBFPDDJNE-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7391204,DTCC00292515,1576126,46191
CHEMBL1177,P23975,PEMOLINE,NRNCYVBFPDDJNE-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7391205,DTCC00292515,1576126,46191
CHEMBL11776,P23975,,ZBKITZYQNFJNIF-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,9435902,KI,>,8000,NM,,,,,,,,,,,,,,Compound was evaluated for binding to Norepinephrine Transporter (NET).,,Novel N-substituted 3 alpha-[bis(4'-fluorophenyl)methoxy]tropane analogues: selective ligands for the dopamine transporter.,J. Med. Chem.,1997,40,26,"Agoston GE, Wu JH, Izenwasser S, George C, Katz J, Kline RH, Newman AH",,143141,DTCT0023180,1038940,DTCC00140695,745196,14474
CHEMBL118,P23975,CELECOXIB,RZEKVGVHFLEQIL-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,=,7308,NM,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7353616,DTCC01738574,51454,46191
CHEMBL118,P23975,CELECOXIB,RZEKVGVHFLEQIL-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,7247,NM,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7353617,DTCC01738574,51454,46191
CHEMBL1189234,P23975,,YSEXVIPNIGQQMN-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,22959245,KI,,,,,,,,,,,,,,,,,Binding affinity to NET,Not Determined,"A s(1) receptor pharmacophore derived from a series of N-substituted 4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ols (AHDs).",Bioorg. Med. Chem. Lett.,2012,22,19,"Banister SD, Manoli M, Doddareddy MR, Hibbs DE, Kassiou M",,884098,DTCT0023180,11474386,DTCC00667938,1780157,51935
CHEMBL1189234,P23975,,YSEXVIPNIGQQMN-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,23981939,KI,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]-nisoxetine from human NET expressed in HEK cell membranes,Not Determined,"N-substituted 8-aminopentacyclo[5.4.0.0(2,6).0(3,10).0(5,9)]undecanes as s receptor ligands with potential neuroprotective effects.",Bioorg. Med. Chem.,2013,21,19,"Banister SD, Manoli M, Barron ML, Werry EL, Kassiou M",,985449,DTCT0023180,12600279,DTCC00667938,1780916,55935
CHEMBL1191,P23975,SULFAMETHIZOLE,VACCAVUAMIDAGB-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7456596,DTCC00301538,1577010,46191
