,Molecule_ChEMBL_ID,Molecule_Name,Molecule_Max_Phase,Molecular_Weight,#RO5_Violations,AlogP,Compound_Key,Smiles,Standard_Type,Standard_Relation,Standard_Value,Standard_Units,pChEMBL_Value,Data_Validity_Comment,Comment,Uo_Units,Ligand_Efficiency_BEI,Ligand_Efficiency_LE,Ligand_Efficiency_LLE,Ligand_Efficiency_SEI,Potential_Duplicate,Assay_ChEMBL_ID,Assay_Description,Assay_Type,BAO_Format_ID,BAO_Label,Assay_Organism,Assay_Tissue_ChEMBL_ID,Assay_Tissue_Name,Assay_Cell_Type,Assay_Subcellular_Fraction,Assay_Parameters,Assay_Variant_Accession,Assay_Variant_Mutation,Target_ChEMBL_ID,Target_Name,Target_Organism,Target_Type,Document_ChEMBL_ID,Source_ID,Source_Description,Document_Journal,Document_Year,Cell_ChEMBL_ID,Properties,Standard_Value_nM,base_rdkit_smiles
1633,CHEMBL1813312,,0.0,265.4,0.0,4.21,4g,CN1C[C@@H]2CCCC[C@]2(c2cccc3ccccc23)C1,IC50,'=',416.87,nM,6.38,,,UO_0000065,24.04,0.44,2.17,196.91,False,CHEMBL1816473,Inhibition of norepinephrine reuptake at NET expressed in MDCK cells,B,BAO_0000219,cell-based format,,,,MDCK,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1811752,1,Scientific Literature,J. Med. Chem.,2011.0,CHEMBL3308370,,416.87,CN1C[C@@H]2CCCC[C@]2(c2cccc3ccccc23)C1
1634,CHEMBL668,PROTRIPTYLINE,4.0,263.38,0.0,4.3,Protriptyline,CNCCCC1c2ccccc2C=Cc2ccccc21,Ki,'=',6.8,nM,8.17,,,UO_0000065,31.01,0.56,3.87,67.89,False,CHEMBL947398,Displacement of radiolabeled protriptyline from human NET,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1140203,1,Scientific Literature,J. Med. Chem.,2008.0,,,6.8,CNCCCC1c2ccccc2C=Cc2ccccc21
1635,CHEMBL1813488,,0.0,284.23,0.0,4.32,31,Clc1ccc(C[C@]23CCCC[C@H]2CNC3)cc1Cl,IC50,'=',5370.32,nM,5.27,,,UO_0000065,18.54,0.4,0.95,43.81,False,CHEMBL1816473,Inhibition of norepinephrine reuptake at NET expressed in MDCK cells,B,BAO_0000219,cell-based format,,,,MDCK,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1811752,1,Scientific Literature,J. Med. Chem.,2011.0,CHEMBL3308370,,5370.32,Clc1ccc(C[C@]23CCCC[C@H]2CNC3)cc1Cl
1636,CHEMBL1956107,,0.0,354.52,0.0,4.08,cis-45,CN[C@H]1CC[C@@H](N2CCc3ccc(NC(=N)c4cccs4)cc32)CC1,IC50,'=',4400.0,nM,5.36,,,UO_0000065,15.11,0.29,1.28,10.47,False,CHEMBL1959650,Displacement of [3H]nisoxetine from human recombinant norepinephrine transporter expressed in CHO cells after 120 mins,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1955837,1,Scientific Literature,J. Med. Chem.,2012.0,CHEMBL3308072,,4400.0,CN[C@H]1CC[C@@H](N2CCc3ccc(NC(=N)c4cccs4)cc32)CC1
1637,CHEMBL3310489,,0.0,319.81,0.0,4.52,2ax,Cc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,Inhibition,'=',100.0,%,,,,UO_0000187,,,,,False,CHEMBL3364219,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells at 10 uM after 15 mins by fluorescence neurotransmitter transporter assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL3352322,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014.0,CHEMBL3307715,,100.0,Cc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1
1638,CHEMBL154297,,0.0,223.28,0.0,3.22,3c,Cc1cc2ccccc2n1Nc1ccncc1,IC50,'=',3600.0,nM,5.44,,,UO_0000065,,,,,False,CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3638188,Brain,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1129670,1,Scientific Literature,J. Med. Chem.,1996.0,,,3600.0,Cc1cc2ccccc2n1Nc1ccncc1
1639,CHEMBL218894,,0.0,261.41,0.0,3.97,(RS/SR)-10u,COc1ccc(C(CC(C)C)C2CCCCN2)cc1,IC50,'=',1600.0,nM,5.8,,,UO_0000065,22.17,0.42,1.83,27.26,False,CHEMBL911129,Inhibition of [3H]NE uptake into human NET expressing HEK293 cells,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1139231,1,Scientific Literature,J. Med. Chem.,2007.0,CHEMBL3307715,,1600.0,COc1ccc(C(CC(C)C)C2CCCCN2)cc1
1640,CHEMBL219540,,0.0,217.31,0.0,2.5,15,CC(=O)C(c1ccccc1)C1CCCCN1,Ki,'=',2700.0,nM,5.57,,,UO_0000065,25.63,0.48,3.07,19.14,False,CHEMBL911128,Displacement of [125I]RTI-55 from human NET expressing HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1139231,1,Scientific Literature,J. Med. Chem.,2007.0,CHEMBL3307715,,2700.0,CC(=O)C(c1ccccc1)C1CCCCN1
1641,CHEMBL218848,,0.0,251.8,0.0,4.22,(RS/SR)-10d,CC(C)C(c1ccc(Cl)cc1)C1CCCCN1,Ki,'=',810.0,nM,6.09,,,UO_0000065,24.19,0.49,1.87,50.64,False,CHEMBL911128,Displacement of [125I]RTI-55 from human NET expressing HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1139231,1,Scientific Literature,J. Med. Chem.,2007.0,CHEMBL3307715,,810.0,CC(C)C(c1ccc(Cl)cc1)C1CCCCN1
1642,CHEMBL218847,,0.0,251.8,0.0,4.37,(RR/SS)-10c,CCCC(c1ccc(Cl)cc1)C1CCCCN1,IC50,'=',50.0,nM,7.3,,,UO_0000065,29.0,0.59,2.93,60.69,False,CHEMBL911129,Inhibition of [3H]NE uptake into human NET expressing HEK293 cells,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1139231,1,Scientific Literature,J. Med. Chem.,2007.0,CHEMBL3307715,,50.0,CCCC(c1ccc(Cl)cc1)C1CCCCN1
1643,CHEMBL558329,,0.0,345.89,0.0,4.41,(+/-)-15,CNC[C@H]1C[C@@]1(Oc1cccc2ccccc12)c1cccs1.Cl,Ki,'=',75.7,nM,7.12,,,UO_0000065,23.01,0.44,2.71,33.49,False,CHEMBL1061665,Inhibition of [3H]norepinephrine reuptake at norepinephrine transporter,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1153544,1,Scientific Literature,J. Med. Chem.,2009.0,,,75.7,CNC[C@H]1C[C@@]1(Oc1cccc2ccccc12)c1cccs1
1644,CHEMBL580,LORAZEPAM,4.0,321.16,0.0,3.1,LORAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
1645,CHEMBL275742,DEXPROPRANOLOL,0.0,259.35,0.0,2.58,R-(+)-PROPRANOLOL,CC(C)NC[C@@H](O)COc1cccc2ccccc12,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,CC(C)NC[C@@H](O)COc1cccc2ccccc12
1646,CHEMBL1118,DESVENLAFAXINE,4.0,263.38,0.0,2.73,7,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,IC50,'=',1500.0,nM,5.82,,,UO_0000065,22.11,0.42,3.09,13.33,False,CHEMBL2389182,Displacement of [3H]Nisoxetine from human NET transfected in HEK293 cells after 3 hrs by Wallac counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2384999,1,Scientific Literature,ACS Med. Chem. Lett.,2013.0,CHEMBL3307715,,1500.0,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1
1647,CHEMBL416,METHOXSALEN,4.0,216.19,0.0,2.55,8-MOP,COc1c2occc2cc2ccc(=O)oc12,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,COc1c2occc2cc2ccc(=O)oc12
1648,CHEMBL635,PREDNISONE,4.0,358.43,0.0,1.77,PREDNISONE,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
1649,CHEMBL1454,LEVAMISOLE,4.0,204.3,0.0,2.15,LEVAMISOLE,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,c1ccc([C@H]2CN3CCSC3=N2)cc1
1650,CHEMBL975,MESNA,4.0,164.18,0.0,-0.2,MESNA,O=S(=O)([O-])CCS.[Na+],IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,O=S(=O)([O-])CCS
1651,CHEMBL3350037,,0.0,1019.26,,,OCTREOTIDE,C[C@@H](O)[C@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,C[C@@H](O)[C@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1
1652,CHEMBL575199,,0.0,351.49,0.0,3.88,9a,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2CCCF,Ki,'=',960.0,nM,6.02,,,UO_0000065,17.12,0.34,2.14,20.37,False,CHEMBL1040430,Displacement of [3H]nisoxetine from NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1154083,1,Scientific Literature,Bioorg. Med. Chem.,2009.0,,,960.0,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2CCCF
1653,CHEMBL45,MELATONIN,4.0,232.28,0.0,1.86,SID11111468,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
1654,CHEMBL2385460,,0.0,514.64,2.0,7.66,"26, AM-5262",COc1ccc(F)c(-c2ccc(COc3ccc4c(c3)[C@]3(CC4)C[C@H]3C(=O)O)cc2[C@@H]2CCCC2(C)C)c1,Inhibition,'<',70.0,%,,,,UO_0000187,,,,,False,CHEMBL2388539,Inhibition of human norepinephrine transporter at 10 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2384969,1,Scientific Literature,ACS Med. Chem. Lett.,2013.0,,,70.0,COc1ccc(F)c(-c2ccc(COc3ccc4c(c3)[C@]3(CC4)C[C@H]3C(=O)O)cc2[C@@H]2CCCC2(C)C)c1
1655,CHEMBL164290,N-NITROSODIETHYLAMINE,0.0,102.14,0.0,1.01,N-NITROSODIETHYLAMINE,CCN(CC)N=O,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,CCN(CC)N=O
1656,CHEMBL573844,,0.0,359.41,0.0,4.04,7d,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC(F)(F)F)cc1)N2C,Ki,'=',1900.0,nM,5.72,,,UO_0000065,15.92,0.33,1.68,19.37,False,CHEMBL1040430,Displacement of [3H]nisoxetine from NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1154083,1,Scientific Literature,Bioorg. Med. Chem.,2009.0,,,1900.0,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC(F)(F)F)cc1)N2C
1657,CHEMBL1201024,METHSCOPOLAMINE BROMIDE,0.0,398.3,0.0,1.06,METHSCOPOLAMINE BROMIDE,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21.[Br-],Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21
1658,CHEMBL413965,FELBINAC,4.0,212.25,0.0,2.98,FELBINAC,O=C(O)Cc1ccc(-c2ccccc2)cc1,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,O=C(O)Cc1ccc(-c2ccccc2)cc1
1659,CHEMBL104,CLOTRIMAZOLE,4.0,344.85,1.0,5.38,CLOTRIMAZOLE,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Ki,'=',7870.0,nM,5.1,,,UO_0000065,14.8,0.28,-0.28,28.64,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,7870.0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
1660,CHEMBL72,DESIPRAMINE,4.0,266.39,0.0,3.53,"DMI, desipramine",CNCCCN1c2ccccc2CCc2ccccc21,Activity,,,,,,Active,,,,,,False,CHEMBL945613,Inhibition of [3H]NE uptake at human NET N170E mutant expressed in african green monkey COS1 cells after 48 hrs,B,BAO_0000219,cell-based format,Homo sapiens,,,COS-1,,,P23975,N170E,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1156458,1,Scientific Literature,J. Biol. Chem.,2007.0,CHEMBL3308351,,,CNCCCN1c2ccccc2CCc2ccccc21
1661,CHEMBL1425,MERCAPTOPURINE,4.0,152.18,0.0,0.64,6-MERCAPTOPURINE,Sc1ncnc2nc[nH]c12,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,Sc1ncnc2nc[nH]c12
1663,CHEMBL4539105,,0.0,338.84,0.0,2.97,53,CN(CCOc1cc(COc2ccccc2)on1)CC1CC1.Cl,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4426161,Displacement of [3H]nisoxetine from human NET expressed in HEK293 cells measured after 30 mins,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4425114,1,Scientific Literature,J Med Chem,2016.0,CHEMBL3307715,,10000.0,CN(CCOc1cc(COc2ccccc2)on1)CC1CC1
1664,CHEMBL781,MAZINDOL,4.0,284.75,0.0,2.61,1,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,Ki,'=',18.0,nM,7.75,,,UO_0000065,27.2,0.53,5.13,21.62,True,CHEMBL751152,Inhibition of [125I]- RTI -55 binding at the Norepinephrine transporter sites on HEK-hNET cells,B,BAO_0000219,cell-based format,,,,HEK-hNET,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1135776,1,Scientific Literature,J. Med. Chem.,2002.0,,,18.0,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
1665,CHEMBL72,DESIPRAMINE,4.0,266.39,0.0,3.53,"DMI, desipramine",CNCCCN1c2ccccc2CCc2ccccc21,Activity,,,,,,Active,,,,,,False,CHEMBL948739,Inhibition of [3H]NE uptake at human NET G177N mutant expressed in african green monkey COS1 cells after 48 hrs,B,BAO_0000219,cell-based format,Homo sapiens,,,COS-1,,,P23975,G177N,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1156458,1,Scientific Literature,J. Biol. Chem.,2007.0,CHEMBL3308351,,,CNCCCN1c2ccccc2CCc2ccccc21
1666,CHEMBL440554,,0.0,644.75,2.0,6.93,38b,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,Inhibition,'=',42.0,%,,,,UO_0000187,,,,,False,CHEMBL751378,Inhibitory activity against human adrenergic norepinephrine transporter at 10 uM,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1147446,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2004.0,,,42.0,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1
1667,CHEMBL260258,,0.0,317.36,0.0,2.94,8a,COc1cc(F)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'=',6.0,nM,8.22,,,UO_0000065,25.91,0.49,5.28,20.7,False,CHEMBL932524,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1144811,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,6.0,COc1cc(F)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1
1668,CHEMBL405349,,0.0,347.84,0.0,3.85,4ab,CCOc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,Ki,'=',15.0,nM,7.82,,,UO_0000065,22.49,0.45,3.97,19.7,False,CHEMBL932524,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1144811,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,15.0,CCOc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1
1669,CHEMBL263373,,0.0,347.84,0.0,3.85,3ab,CCOc1c(Cl)cccc1OC(c1ccccc1)C1CNCCO1,Ki,'=',275.0,nM,6.56,,,UO_0000065,18.86,0.37,2.71,16.52,False,CHEMBL932524,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1144811,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,275.0,CCOc1c(Cl)cccc1OC(c1ccccc1)C1CNCCO1
1670,CHEMBL3310488,,0.0,319.81,0.0,4.52,2aw,Cc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(F)c1,Inhibition,'=',100.0,%,,,,UO_0000187,,,,,False,CHEMBL3364219,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells at 10 uM after 15 mins by fluorescence neurotransmitter transporter assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL3352322,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014.0,CHEMBL3307715,,100.0,Cc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(F)c1
1671,CHEMBL3310623,,0.0,340.23,0.0,4.86,2ar,Fc1cc(C(CC2CNC2)Oc2ccc(Cl)cc2)ccc1Cl,Inhibition,'=',100.0,%,,,,UO_0000187,,,,,False,CHEMBL3364219,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells at 10 uM after 15 mins by fluorescence neurotransmitter transporter assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL3352322,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014.0,CHEMBL3307715,,100.0,Fc1cc(C(CC2CNC2)Oc2ccc(Cl)cc2)ccc1Cl
1672,CHEMBL257549,,0.0,334.46,0.0,3.33,rac-8b,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1,IC50,'>',10000.0,nM,,,,UO_0000065,,,,,False,CHEMBL930494,Inhibition of human NET,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1143081,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,,,10000.0,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1
1673,CHEMBL637,VENLAFAXINE,4.0,277.41,0.0,3.04,"1, venlafaxine",COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,Ki,'=',385.0,nM,6.42,,,UO_0000065,23.12,0.44,3.37,19.62,False,CHEMBL1020015,Displacement of [3H]nisoxetine from human norepinephrine transporter expressed in MDCK-Net6 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,MDCK-Net6,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1155011,1,Scientific Literature,J. Med. Chem.,2008.0,,,385.0,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
1674,CHEMBL241647,,0.0,332.47,0.0,3.24,49,CN(C)Cc1cc(OCCCO)ccc1Sc1ccccc1N,Ki,'=',7.0,nM,8.15,,,UO_0000065,24.53,0.48,4.91,13.89,False,CHEMBL902863,Displacement of [125I]iodonisoxetine from NET expressed in LLCPK1 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,LLC-PK1,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1138354,1,Scientific Literature,J. Med. Chem.,2007.0,CHEMBL3307655,,7.0,CN(C)Cc1cc(OCCCO)ccc1Sc1ccccc1N
