Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
PYEILVKGQDUINV-ZDUSSCGKNA-N,CHEMBL469551,6530,A,6.7,chembl20,564828,9606,SLC6A2,4059,C=1C=C2C=C(OC[C@H]3CCNC3)C=CC2=CC1C#N
PSBBAGWMKGXQRW-UHFFFAOYNA-N,CHEMBL2205836,6530,A,5,chembl20,884098,9606,SLC6A2,4059,C12C3C4C5C1C6C(C4C(C62)(N3CCC7=CC=CC=C7OC)O)C5
RANMCMHHAKTCAZ-UHFFFAOYNA-N,CHEMBL1086273,6530,A,7.08,chembl20,634878,9606,SLC6A2,4059,C=1C=CC(C(N2CCNCC2)CC=3C=CC=C(C3OC)F)=CC1
QXZLPISYJLHCLC-UHFFFAOYNA-N,44416105,6530,A,7.88506,pubchem,270529,9606,SLC6A2,4059,ClC1=CC=C(C2C=3C4N(C(C2)CC4)CC3CC(OC)=O)C=C1
QWGDMFLQWFTERH-UHFFFAOYNA-N,CHEMBL1113,6530,A,7.89,chembl20,774705,9606,SLC6A2,4059,C1=CC=C2C(N=C(C=3C(=CC=C(C3)Cl)O2)N4CCNCC4)=C1
QYPSCQLKEMPYGY-UHFFFAOYNA-N,CHEMBL214259,6530,A,7.09,chembl20,379063,9606,SLC6A2,4059,C(C1=C(C=CC=C1Cl)Cl)C(N2CCNCC2)C3=CC=CC=C3
QZRHRWQEGIBMTG-UHFFFAOYNA-N,CHEMBL383873,6530,A,7.9,chembl20,395400,9606,SLC6A2,4059,C12N3C(CC1)CC(C4=CC=C(C=C4)Br)C2C(=C3)CC(OC)=O
QZUDBNBUXVUHMW-UHFFFAOYNA-N,CHEMBL42,6530,A,5.84,chembl20,774705,9606,SLC6A2,4059,N1=C(C=2C(=CC=CC2)NC=3C1=CC(=CC3)Cl)N4CCN(CC4)C
RCJIOMDJRBCHJE-RISCZKNCNA-N,CHEMBL1813484,6530,A,7.65,chembl20,761203,9606,SLC6A2,4059,C1[C@H]2[C@@](C3=CC(=C(C=C3)Cl)Cl)(CC1)CN(C)C2
RCJIOMDJRBCHJE-SMDDNHRTNA-N,CHEMBL1813478,6530,A,7.62,chembl20,761203,9606,SLC6A2,4059,C1[C@@H]2[C@](C3=CC(=C(C=C3)Cl)Cl)(CC1)CN(C)C2
RCMVHXAYSDWNBI-GFCCVEGCNA-N,11544186,6530,A,7.4318,pubchem,365503,9606,SLC6A2,4059,ClC1=C(CN([C@@H]2CCNC2)C(=O)C(C)C)C=CC=C1Cl
QXDADQKWVQYGSQ-UHFFFAOYNA-N,CHEMBL214395,6530,A,7.66,chembl20,379063,9606,SLC6A2,4059,C1CN(CCN1)C(C2=CC=CC(=C2)F)CC3=C(C=CC=C3)OCC
POKCWLLPLOIIOW-UHFFFAOYNA-N,CHEMBL1684046,6530,A,6.02,chembl20,726960,9606,SLC6A2,4059,C1(C=2C=C(C(=CC2)Cl)Cl)(C(NC)CC(C)C)CCCCC1
PLVMDZQEFNUCOF-SMDDNHRTNA-N,46837781,6530,A,5.77469,pubchem,491170,9606,SLC6A2,4059,O1[C@](O)([C@@H](NC(C1)(C)C)C)C2=CC=C(C=C2)C
PNHQUTMNPCBPOX-UHFFFAOYNA-N,CHEMBL272530,6530,A,5.1,chembl20,469334,9606,SLC6A2,4059,C(N(C(C1(C2=CC=CC=C2)C(C1)CN)=O)C(C)(C)C)C
PNVNVHUZROJLTJ-INIZCTEONA-N,CHEMBL251694,6530,A,7.21,chembl20,879332,9606,SLC6A2,4059,C1CCCC(C1)([C@H](C2=CC=C(C=C2)OC)CN(C)C)O
PNVNVHUZROJLTJ-MRXNPFEDNA-N,CHEMBL252720,6530,A,6.83,chembl20,934616,9606,SLC6A2,4059,C1CCCC(C1)([C@@H](C2=CC=C(C=C2)OC)CN(C)C)O
PJDWTDSVCNJUGD-CHWSQXEVNA-N,44590691,6530,A,5.75105,pubchem,393261,9606,SLC6A2,4059,FC1=CC(C[C@@H]2O[C@H](CC2)CCN)=C(OC)C=C1
PJDWTDSVCNJUGD-OLZOCXBDNA-N,11536158,6530,A,6.34199,pubchem,393259,9606,SLC6A2,4059,FC1=CC(C[C@H]2O[C@H](CC2)CCN)=C(OC)C=C1
PQGQRUUEBWORMY-UHFFFAOYNA-N,CHEMBL2047569,6530,A,5.21,chembl20,827276,9606,SLC6A2,4059,C(CCN1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=CC(=CC3)OC
PQMJWYCYCSXLGZ-JJLQDPRZNA-N,CHEMBL2021583,6530,N,4.6,chembl20,613740,9606,SLC6A2,4059,[C@@H]12CCC[C@@H]1[C@]2(COCC)C=3C=C(C(=CC3)Cl)Cl
PQMJWYCYCSXLGZ-JYAVWHMHNA-N,CHEMBL2021582,6530,A,7.9,chembl20,613740,9606,SLC6A2,4059,[C@@H]12CCC[C@@H]1[C@@]2(COCC)C=3C=C(C(=CC3)Cl)Cl
PQMJWYCYCSXLGZ-ODOQXGPZNA-N,70681326,6530,A,7.89997,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C(C2([C@H]3[C@@H]2CCC3)COCC)C=CC1Cl
PMWLMRLBVALWMX-ZDUSSCGKNA-N,44578077,6530,A,6.9431,pubchem,365503,9606,SLC6A2,4059,ClC=1C(CN([C@H]2CCNC2)C(=O)C(C)C)=CC=CC1
PPQNQXQZIWHJRB-UHFFFAOYNA-N,CHEMBL40583,6530,N,4.53,chembl20,774705,9606,SLC6A2,4059,C12=C3C(C=CC(=C3CC1)C)=CC4=C2C=CC=5C=CC=CC45
PHRPRBMCXLFXOY-UHFFFAOYNA-N,CHEMBL552046,6530,A,7.64,chembl20,575205,9606,SLC6A2,4059,C1=CC=C(C(OC2=C(C(=CC=C2)Cl)Cl)C3CCNCC3)N=C1
PICCBNDESXQSTL-PTEHBNRSNA-N,CHEMBL1644476,6530,A,7.89,chembl20,700294,9606,SLC6A2,4059,C1[C@H]2CC[C@@H](C[C@@H]1OC3=CC(=CC=C3)Br)N2
PIKCALBGLDBAKK-LLVKDONJNA-N,46882939,6530,A,6.77211,pubchem,469544,9606,SLC6A2,4059,ClC1=C(C(=O)N([C@@H]2CCNC2)CC(C)C)C=CC=C1Cl
QCGAHDLRCVBZHH-UHFFFAOYNA-N,CHEMBL574427,6530,A,9,chembl20,589383,9606,SLC6A2,4059,C=1C(=C(OC=2C=CC(=CC2)F)C=C(C1F)F)C3CCNCC3
QBMUMECEHYHKPP-UHFFFAOYNA-N,44405846,6530,A,5.19179,pubchem,257331,9606,SLC6A2,4059,N1(C2CCC1C=C(C2)C=3C(=CC=CC3)C4=CC=CC=C4)C
PWCRFPCCCWITCB-UHFFFAOYNA-N,CHEMBL562691,6530,A,7.46,chembl20,575205,9606,SLC6A2,4059,C1=CN=C(C(OC2=C(C(=CC=C2)Cl)Cl)C3CCNCC3)C=C1C
PHOVKMVBVOKTKB-DABQJJPHNA-N,CHEMBL1644479,6530,A,7.04,chembl20,700294,9606,SLC6A2,4059,C1[C@H]2CC[C@@H](C[C@@H]1OC3=CC(=CC=C3)C)N2
QUVNADBNAUIISW-UHFFFAOYNA-N,CHEMBL219281,6530,A,6.21,chembl20,423472,9606,SLC6A2,4059,C(C=1C=CC(Cl)=CC1)(CCC2=CC=CC=C2)C3NCCCC3
QMRGFFVBWTXOKS-UHFFFAOYNA-N,CHEMBL403363,6530,A,7.89,chembl20,473951,9606,SLC6A2,4059,C=1C(=C(C(C)C)C=CC1)OC2=CC(=NC=C2CN(C)C)C
QHOAGSGZOCDBGO-UHFFFAOYNA-N,CHEMBL1645601,6530,A,6.94,chembl20,698905,9606,SLC6A2,4059,C=1(C(=C(OC2=C(C=CC=C2F)C)C=CC1)OC3CNC3)F
QHSQRSCEVZFFIU-UHFFFAOYNA-N,45267145,6530,A,5.31426,pubchem,423861,9606,SLC6A2,4059,O(C(C1CCNCC1)C2=CC=CN=C2)C3=CC=C(C=C3)CC
QIQQZHLHCWKLNI-UHFFFAOYNA-N,25029544,6530,A,6.20066,pubchem,466821,9606,SLC6A2,4059,S1(=O)(=O)N(CC=2C(N1C3=CC(F)=CC=C3)=CC=CC2)CCCNC
PYFRGRZTGZUAMU-UHFFFAOYNA-N,44411515,6530,A,5.97469,pubchem,264863,9606,SLC6A2,4059,O(C1=C(CN(C2CCNCC2)CC(C)C)C=CC(OC)=C1)C
RKCUTIXVCFBEGE-UHFFFAOYNA-N,CHEMBL132676,6530,A,7.96,chembl20,142614,9606,SLC6A2,4059,N12C(C=3C=CC=CC3C1=NCC2)(C4=CC5=CC=CC=C5C=C4)O
RQBRUGMHSQYCNU-UHFFFAOYNA-N,CHEMBL3104092,6530,A,5.87,chembl20,1283696,9606,SLC6A2,4059,C1C2=C(CN3C=4C1=CC=CC4C5=C3CCN(C5)C)C=CC=C2
ROZQUSZIXUCKCC-UHFFFAOYNA-N,CHEMBL573971,6530,A,7.7,chembl20,589383,9606,SLC6A2,4059,C=1C(C2CCNCC2)=C(OCC3=CC=C(C(=C3)Cl)Cl)C=CC1F
RNEOSZBYBZJIGX-CVEARBPZNA-N,CHEMBL504892,6530,A,7.17,chembl20,500244,9606,SLC6A2,4059,C=1C=CC(N([C@@H](C2=CC=CC=C2)[C@@H](CN)O)C)=CC1
RLZACOPBIXSOEX-SMDDNHRTNA-N,CHEMBL1173277,6530,A,5.95,chembl20,641577,9606,SLC6A2,4059,C=1C=C(C=C(C1)C)[C@@]2(OCC(N[C@H]2C)(C)C)O
RMFDASBXQBLDIL-BREBYQMCNA-N,CHEMBL599638,6530,A,6.65,chembl20,613740,9606,SLC6A2,4059,C=1(C(=CC=C(C1)[C@]23[C@@H]([C@H]2CNC3)COC)Cl)Cl
RMFDASBXQBLDIL-OPQQBVKSNA-N,CHEMBL603540,6530,A,5.89,chembl20,613740,9606,SLC6A2,4059,C=1(C(=CC=C(C1)[C@@]23[C@@H]([C@@H]2CNC3)COC)Cl)Cl
RMFDASBXQBLDIL-OUJBWJOFNA-N,CHEMBL596809,6530,A,8.76,chembl20,613740,9606,SLC6A2,4059,C1NC[C@@H]2[C@]1([C@H]2COC)C3=CC(=C(C=C3)Cl)Cl
RNLDMCBNMHSZQI-UHFFFAOYNA-N,CHEMBL556714,6530,A,6.7,chembl20,582671,9606,SLC6A2,4059,C1(=CC=C2SC=CC2=C1)N(CC3=CC=CC=C3)C4CCNCC4
SAIAWHLAJVOTCR-ZIAGYGMSNA-N,CHEMBL1173413,6530,A,6.5,chembl20,642208,9606,SLC6A2,4059,C1CNC[C@@]2([C@]1(C2)C3=CC(=C(C=C3)F)Cl)COC
SBKGLFTUHHUCII-QGZVFWFLNA-N,CHEMBL1084971,6530,A,7.24,chembl20,634878,9606,SLC6A2,4059,C=1C=CC([C@H](N2CCNCC2)CC3=CC=CC=C3O)=CC1
RYBKAECQSIBTTL-UHFFFAOYNA-N,CHEMBL208232,6530,A,8.66,chembl20,355136,9606,SLC6A2,4059,C1(CN(CC(C)C)C2CCNCC2)=CC=C(C(F)(F)F)C=C1F
RYHCLMRIRKKHKV-ZIAGYGMSNA-N,CHEMBL1173754,6530,A,7.8,chembl20,642208,9606,SLC6A2,4059,C1CNC[C@@]2([C@]1(C2)C3=CC(=C(C=C3)Cl)Cl)C(=O)C
RYIJMRFACOYPNH-OAHLLOKONA-N,53325463,6530,A,6.22113,pubchem,551046,9606,SLC6A2,4059,ClC=1C=C(N2CC[C@@H](NC)C=3C2=CC=CC3)C=CC1Cl
RWLJNOQFNVGFMO-UHFFFAOYNA-N,CHEMBL462402,6530,A,8,chembl20,558433,9606,SLC6A2,4059,C1=CC=C2C(=C1)C(SC3=CC=CC=C3C)C(C2)(CNC)O
RYTIZBPXUHTIDS-UHFFFAOYNA-N,CHEMBL453493,6530,A,5.07,chembl20,487517,9606,SLC6A2,4059,C1=CC(CN(C)C)=C(C(C2=CC=C(C(=C2)Cl)Cl)=O)C=C1
RYZMJJMMTKGIGG-UHFFFAOYNA-N,CHEMBL550696,6530,A,7.64,chembl20,575205,9606,SLC6A2,4059,C1=CC=C(C(OC2=CC(=CC=C2)Cl)C3CCNCC3)C=N1
RVRYTWVPEPGNKI-CHWSQXEVNA-N,CHEMBL1173530,6530,A,7,chembl20,642208,9606,SLC6A2,4059,C=1(Cl)C(=CC([C@]23CCNC[C@]2(C3)CO)=CC1)Cl
QSCRGZVJRUUPPV-UHFFFAOYNA-N,CHEMBL256667,6530,A,8.08,chembl20,469334,9606,SLC6A2,4059,C1(NCCC2=C1C=CC=C2)C(C3(C=4C=CC=CC4)C(CN)C3)=O
QTRTUWQVBHBFRC-UHFFFAOYNA-N,24894789,6530,A,5.91364,pubchem,339392,9606,SLC6A2,4059,ClC1=CC=C(C(C2(O)CCCCC2)CN3CCN(CC3)C)C=C1
QQUOSDRKLSIRED-UHFFFAOYNA-N,73346336,6530,A,5.0689,pubchem,772814,9606,SLC6A2,4059,FC=1C=C(CCCN(C2C3C4C5C6C(C2C4C6)C(=O)C53)C)C=CC1
PIMIZGGCAMLEJJ-AWEZNQCLNA-N,11450298,6530,A,8.30103,pubchem,342383,9606,SLC6A2,4059,ClC1=C(CN([C@H]2CCNC2)C3CCOCC3)C=CC=C1Cl
RSNYUBDIPFPZKJ-UHFFFAOYNA-N,15290836,6530,A,7.24413,pubchem,295439,9606,SLC6A2,4059,N(C1CCC(=CC1)C=2C=3C(NC2)=CC=C(C3)C#N)(C)C
RQRGTZIPGLRQOJ-CXAGYDPINA-N,CHEMBL498509,6530,A,7.46,chembl20,510091,9606,SLC6A2,4059,O1C=2C=CC=CC2[C@H](OC3=CC=CC=C3C)[C@H](CN)C1
RQRGTZIPGLRQOJ-GUYCJALGNA-N,CHEMBL510352,6530,A,5.51,chembl20,510091,9606,SLC6A2,4059,C1=CC=C2C(=C1)[C@H]([C@H](CO2)CN)OC3=CC=CC=C3C
RUCURZAOXQKURR-AWEZNQCLNA-N,11515426,6530,A,7.1549,pubchem,365503,9606,SLC6A2,4059,ClC1=C(CN([C@H]2CCNC2)C(=O)CCCC)C=CC(Cl)=C1
RVOPEWUULYWWBF-UHFFFAOYNA-N,CHEMBL1170793,6530,A,7.8,chembl20,640165,9606,SLC6A2,4059,N1CCN(C(C1)CC=2C=CC=CC2)C3=CC=C(C(=C3)Cl)Cl
RTHCYVBBDHJXIQ-UHFFFAOYNA-N,CHEMBL41,6530,A,6.62,chembl20,142806,9606,SLC6A2,4059,C(C1=CC=C(OC(C2=CC=CC=C2)CCNC)C=C1)(F)(F)F
VEOJUGKGLUEXTM-UHFFFAOYNA-N,44543269,6530,A,5.42022,pubchem,444519,9606,SLC6A2,4059,ClC=1C=C(C(=O)C(NC(C)(C)C)CCC2CCCCC2)C=CC1
VGUGGBCMZNBMLT-DZQCGVKKNA-N,CHEMBL401819,6530,A,7.34,chembl20,463818,9606,SLC6A2,4059,C1(=CC(CNC)=C(OC=2C(=CC(=CC2)Cl)C)C=C1)C(=O)N
VHGCDTVCOLNTBX-QGZVFWFLNA-N,CHEMBL641,6530,A,8.69,chembl20,142806,9606,SLC6A2,4059,O(C1=C(C)C=CC=C1)[C@@H](C2=CC=CC=C2)CCNC
VHOZFHYPZOTVKS-UHFFFAOYNA-N,CHEMBL459165,6530,A,9,chembl20,493416,9606,SLC6A2,4059,C1(CNCC1)(CC=2C=CC=CC2)C3=CC4=C(C=C3)C=CN4
SVXFDINGBNILGI-UHFFFAOYNA-N,44404176,6530,A,7.10237,pubchem,254371,9606,SLC6A2,4059,ClC=1C=C(N2C(=O)C(CC=3C2=CC=CC3)CCCNC)C=CC1
SWBCLQGKCJMOJJ-UHFFFAOYNA-N,53321083,6530,A,8.1549,pubchem,578387,9606,SLC6A2,4059,N(CC1(CCCCC1)C2=CC=3C(C=C2)=CC=CC3)(C)C
SZDGGXPDQJKRHQ-UHFFFAOYNA-N,24749953,6530,A,7.85387,pubchem,304586,9606,SLC6A2,4059,S(C1=C(CN(C)C)C=C(OC)C=C1)C2=C(N)C=CC=C2
SZIXMPCDFZGATL-UHFFFAOYNA-N,CHEMBL253184,6530,A,6.14,chembl20,460402,9606,SLC6A2,4059,C1=C(C(SC=2C(=CC(=CC2)Br)CN(C)C)=CC=C1CO)N
SVDKSLGSXDLGEV-UHFFFAOYNA-N,CHEMBL1224316,6530,A,8,chembl20,652283,9606,SLC6A2,4059,C1(CNCC1)(C(C=2C=CC(=C(N2)Cl)Cl)=O)CCC(C)(C)C
SWHHPRMJECGQTA-UHFFFAOYNA-N,CHEMBL209094,6530,A,8.38,chembl20,355136,9606,SLC6A2,4059,C1(=CC=C(F)C=C1C(F)(F)F)CN(CC(C)(O)C)C2CCNCC2
SWUARLUWKZWEBQ-VQHVLOKHNA-N,CHEMBL319244,6530,A,5.43,chembl20,774705,9606,SLC6A2,4059,C(/C=C/C1=CC(=C(O)C=C1)O)(=O)OCCC2=CC=CC=C2
SKRQWFVNZMYZQL-HCKMINDGNA-N,CHEMBL1170374,6530,A,7.4,chembl20,640165,9606,SLC6A2,4059,N1CCN(C2=CC3=C(C=C2)NN=C3)C(C1)CCC
SKZBOHXRCSRFPS-UHFFFAOYNA-N,44411527,6530,A,8.21467,pubchem,264863,9606,SLC6A2,4059,FC(F)(F)C1=C(CN(CC2CC2)C3CCNCC3)C=CC(F)=C1
SOCRIYWOGGANHT-UHFFFAOYNA-N,CHEMBL373773,6530,A,5.54,chembl20,423472,9606,SLC6A2,4059,C=1C=C(C=CC1)CC(C2CCCCN2)C=3C=CC(=CC3)Cl
SNNRWIBSGBMYRF-DZGCQCFKNA-N,CHEMBL2386164,6530,A,7.52,chembl20,961681,9606,SLC6A2,4059,C1NC[C@H](C1)[C@H](OC=2C=CC(=NC2C)OC)CC(C)C
SNNRWIBSGBMYRF-HIFRSBDPNA-N,CHEMBL2386165,6530,A,6.36,chembl20,961681,9606,SLC6A2,4059,C1NC[C@@H](C1)[C@@H](OC=2C=CC(=NC2C)OC)CC(C)C
SNNRWIBSGBMYRF-UKRRQHHQNA-N,CHEMBL2386166,6530,A,6.75,chembl20,961681,9606,SLC6A2,4059,C1NC[C@@H](C1)[C@H](OC=2C=CC(=NC2C)OC)CC(C)C
SNNRWIBSGBMYRF-ZFWWWQNUNA-N,CHEMBL2386163,6530,A,8.92,chembl20,961681,9606,SLC6A2,4059,C1NC[C@H](C1)[C@@H](OC=2C=CC(=NC2C)OC)CC(C)C
SOYKEARSMXGVTM-HNNXBMFYNA-N,CHEMBL1201353,6530,A,5.31,chembl20,774705,9606,SLC6A2,4059,ClC1=CC=C([C@@H](C2=NC=CC=C2)CCN(C)C)C=C1
VQXNEYZVHJNUFJ-ZDUSSCGKNA-N,45269318,6530,A,7.72125,pubchem,430251,9606,SLC6A2,4059,ClC1=C(C(=O)N(CC2CCC2)[C@H]3CCNC3)C=CC=C1
VRPFRMLBGQJJSX-UHFFFAOYNA-N,44411216,6530,A,8.22185,pubchem,264863,9606,SLC6A2,4059,FC=1C(CN(C2CCNCC2)CC(C)C)=C(C=CC1)C(F)(F)F
VWOHPBLHZAONKH-UHFFFAOYNA-N,CHEMBL1645603,6530,A,6.79,chembl20,698905,9606,SLC6A2,4059,C=1(C(=C(OC2=C(C=CC=C2Cl)Cl)C=CC1)OC3CNC3)F
VVKADMNJXPXHTR-UHFFFAOYNA-N,CHEMBL207480,6530,A,8.51,chembl20,355136,9606,SLC6A2,4059,C1(=CC=C(F)C=C1C(F)(F)F)CN(CC2CCC2)C3CCNCC3
VVROCSNBKQTQEO-UHFFFAOYNA-N,CHEMBL486537,6530,A,8.52,chembl20,493416,9606,SLC6A2,4059,C1(=CC=C2C(=C1)C=CS2)C3(CCNC3)CC4=CC=CC=C4
VWXSFQRIRPPNDO-WBVHZDCINA-N,CHEMBL272533,6530,A,6.79,chembl20,464100,9606,SLC6A2,4059,C1CCC[C@@H]([C@@]1(OC)C=2C=CC=C(OC)C2)CN(C)C
VXBRIAOTINONRK-FZMZJTMJNA-N,25150535,6530,A,7.82391,pubchem,345211,9606,SLC6A2,4059,S1C([C@]2([C@@H](C2)CN)C(=O)N(CC)CC=C)=CC=C1
VQMGCAXPAOTPQE-HOCLYGCPNA-N,CHEMBL486043,6530,A,6.08,chembl20,491609,9606,SLC6A2,4059,C=1C=C2[C@H](C[C@H](N)C2=CC1)OC3=CC=CC=C3C
UOSHXPJHXMVWLW-HCKMINDGNA-N,CHEMBL1169916,6530,A,6.6,chembl20,640165,9606,SLC6A2,4059,N1CCN(C2=CC3=C(NN=C3)C=C2)C(C1)CCOC
UPHOWEAWENOKEG-UHFFFAOYNA-N,44188275,6530,A,5.23284,pubchem,423861,9606,SLC6A2,4059,S(C1=CC=C(OC(C2CCNCC2)C3=CC=CN=C3)C=C1)C
UJQCJTWDIZLQBH-BREBYQMCNA-N,CHEMBL599242,6530,A,6.5,chembl20,613740,9606,SLC6A2,4059,C=1(C(=CC=C(C1)[C@]23[C@@H]([C@H]2CNC3)CSC)Cl)Cl
UJQCJTWDIZLQBH-OUJBWJOFNA-N,45380181,6530,A,8.80134,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C([C@]23[C@H]([C@@H]2CSC)CNC3)C=CC1Cl
UIMUDQPFCACMJA-UHFFFAOYNA-N,CHEMBL2171417,6530,A,8.51,chembl20,863447,9606,SLC6A2,4059,C1=CC(=CC2=C1C=CC=C2)C(C3CNC3)OC4=CC=CC=C4
UNRUJFXXAULDMY-NWDGAFQWNA-N,CHEMBL450987,6530,A,5.47,chembl20,541290,9606,SLC6A2,4059,C=1C(=C(C=C(C1)F)C[C@@H]2CC[C@@H](O2)CN)OC
UNRUJFXXAULDMY-VXGBXAGGNA-N,CHEMBL456221,6530,A,5.1,chembl20,541290,9606,SLC6A2,4059,C=1C(=C(C=C(C1)F)C[C@H]2CC[C@@H](O2)CN)OC
ULVITMXAXCXEQQ-UHFFFAOYNA-N,CHEMBL213785,6530,A,7.03,chembl20,379063,9606,SLC6A2,4059,C1CN(CCN1)C(C2=CC=C(C=C2)F)CC=3C=CC=CC3Cl
UKLJVQPVIADCAE-UHFFFAOYNA-N,44359122,6530,A,7.17393,pubchem,145369,9606,SLC6A2,4059,BrC=1C=C(C(OC=2C=3C(C=CC2)=CC=CC3)CCNC)C=CC1
UKQYNWZANZHZLT-UHFFFAOYNA-N,CHEMBL1170794,6530,A,7.3,chembl20,640165,9606,SLC6A2,4059,N1CCN(C(C1)CC=2C=CC=CC2)C3=CC=C4C(=C3)C=CN4C
UMYMNRFUWNCPOG-UHFFFAOYNA-N,CHEMBL183470,6530,A,7.7,chembl20,303519,9606,SLC6A2,4059,O(C1=C(C=C(C=C1)I)CO)C=2C(CN(C)C)=CC=CC2
ULUHBYVKNOUSDX-UHFFFAOYNA-N,11197267,6530,A,7.03152,pubchem,261029,9606,SLC6A2,4059,O=C(C(N1CCCC1)CCC)C=2C=CC(=CC2)C=3OC=CC3
UMSMPSYOGHOLME-UHFFFAOYNA-N,CHEMBL469460,6530,A,6.13,chembl20,487421,9606,SLC6A2,4059,C=1C=C(C(CN2CCNCC2)C3(O)CCCCC3)C=C(C1)OC
UIBIRCANCAKLIN-RISCZKNCNA-N,CHEMBL1813472,6530,A,6.69,chembl20,761203,9606,SLC6A2,4059,C1C[C@@]2([C@H](CC1)CNC2)C3=CC(=C(C=C3)Cl)Cl
UIBIRCANCAKLIN-SMDDNHRTNA-N,CHEMBL1813471,6530,A,6.95,chembl20,761203,9606,SLC6A2,4059,C1CC[C@@H]2[C@@](CNC2)(C1)C3=CC(=C(C=C3)Cl)Cl
UEPBVWIBDNMJPA-UHFFFAOYNA-N,CHEMBL1643510,6530,A,5.15,chembl20,699574,9606,SLC6A2,4059,C1=CC=C2C(=C1)C(CCN2C3=CC=C(C(=C3)Cl)Cl)N(C)C
UCFURURGGMKGCC-GPQMBLKYNA-N,CHEMBL2430696,6530,A,5.6,chembl20,983930,9606,SLC6A2,4059,C=1C=C(C=CC1)C2C(=O)NCC2C=3C=CC(Cl)=CC3
TVGWXQAGBGCBIQ-UHFFFAOYNA-N,CHEMBL139168,6530,A,6.8,chembl20,142612,9606,SLC6A2,4059,C=1(OC(C=2C=CC(=CC2)Br)CCNC)C=3C(=CC=CC3)C=CC1
TYJYIHODVVLAMM-FZMZJTMJNA-N,44448546,6530,A,5.82391,pubchem,319764,9606,SLC6A2,4059,O=C(N(CC)CC)[C@@]1([C@@H](C1)CN)C2=NC=CC=C2
SYBBVGDRPQQUDK-UHFFFAOYNA-N,44411227,6530,A,8.74473,pubchem,264863,9606,SLC6A2,4059,FC(F)(F)C1=C(CN(C2CCNCC2)CC(C)C)C=CC(F)=C1
SYFFAEMYTWTOCA-UHFFFAOYNA-N,CHEMBL155211,6530,A,6.24,chembl20,193312,9606,SLC6A2,4059,N1(C=2C(=CC(=CC2)OC)C=C1)N(C=3C=CN=CC3)CCC
TVYXGLWTICSLOM-UHFFFAOYNA-N,CHEMBL493057,6530,A,5.7,chembl20,487517,9606,SLC6A2,4059,C=1C=C(CN(C)C)C(=CC1)SC2=CC=CC(=C2)C(F)(F)F
UAOCSOBBQYATOV-LBPRGKRZNA-N,46882859,6530,A,6.70333,pubchem,469544,9606,SLC6A2,4059,ClC=1C(C(=O)N([C@H]2CCNC2)CC(C)C)=CC(Cl)=CC1
UBBWGPMMVOSPDJ-UHFFFAOYNA-N,CHEMBL1086398,6530,A,6.89,chembl20,617684,9606,SLC6A2,4059,O=S1(N(CCCNC)CC=2C(=CC=CC2)N1C3=CC=CC=C3)=O
TWJQHLGFNXDIDH-UHFFFAOYNA-N,CHEMBL2206508,6530,A,8.24,chembl20,885013,9606,SLC6A2,4059,C1(=CC(=CC(=C1)F)C2C3=C(CN(C2)C)C=C(C=C3)C)F
VCVDPONUNCPTCQ-UHFFFAOYNA-N,46890395,6530,A,7.55284,pubchem,484003,9606,SLC6A2,4059,FC(F)OC=1C(CC(N2CCNCC2)C3=CC=CC=C3)=CC=CC1
VDFAJYFMKVKZLC-GOSISDBHNA-N,CHEMBL573667,6530,A,7.47,chembl20,592526,9606,SLC6A2,4059,C=1C=CC=C(C1)[C@H](N2C3=C(C=C2)C=CC=C3)CCNC
UZCRUMOKTIFCRO-UHFFFAOYNA-N,44411176,6530,A,8.21467,pubchem,264863,9606,SLC6A2,4059,FC(F)(F)C=1C(CN(C2CCNCC2)CC(CC)CC)=CC=CC1
UZKWACFLBGIUSH-UHFFFAOYNA-N,CHEMBL487355,6530,A,9,chembl20,652283,9606,SLC6A2,4059,C=1(C=CC2=C(C1)C=CN2)C3(CCNC3)CC4=CC=CC=C4
UZYRBFYXTKDZOC-UHFFFAOYNA-N,44449435,6530,A,5.19382,pubchem,319593,9606,SLC6A2,4059,O=C(N(CC)CC=C)C1(C(C1CN)(C)C)C2=CC=CC=C2
VNRFZHXTMQEXQW-XHDPSFHLNA-N,CHEMBL1765599,6530,A,7.62,chembl20,741840,9606,SLC6A2,4059,C=1C=C([C@@]2(OCC(N([C@H]2C)CC)(C)C)O)C=C(Cl)C1
VNSMQTHLCZBNAH-LBPRGKRZNA-N,53324656,6530,A,5.90448,pubchem,551046,9606,SLC6A2,4059,ClC=1C=C(N2C[C@@H](NC)CC=3C2=CC=CC3)C=CC1Cl
VKWPPFDVSFTDOF-UONOGXRCNA-N,CHEMBL542501,6530,A,5.46,chembl20,142806,9606,SLC6A2,4059,[C@H]([C@H](C(C)(C)C)O)(CN(C)C)C1=CC=CC=C1
VLCJRBGIGILJAS-UHFFFAOYNA-N,CHEMBL564288,6530,A,7.3,chembl20,582671,9606,SLC6A2,4059,C=1(C=CC=2NC=CC2C1)N(C3CCNCC3)CCC4=CC=CC=C4
